Petfinder-ID,Name,Size,Gender,Age,Color,Breed,Category_x,Intelligence-Ranking_x,Intelligence-Category_x,Size-Category_x,Longevity_x,Total-Cost($)_x,Purchase-Cost($)_x,Food-Cost($)_x,Category_y,Intelligence-Ranking_y,Intelligence-Category_y,Size-Category_y,Longevity_y,Total-Cost($)_y,Purchase-Cost($)_y,Food-Cost($)_y,Cost-Category_x,Category,Intelligence-Ranking,Intelligence-Category,Size-Category,Longevity,Total-Cost($),Purchase-Cost($),Food-Cost($),Cost-Category_y
69743562,Mocha,Medium,Female,Baby,Brown,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69743575,COURTESY POST - Delilah - Ottumwa/ IA,Medium,Female,Baby,Black,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69743576,Luke,Large,Male,Young,Bicolor,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69743583,Tidus,Large,Male,Adult,Golden,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69743587,Brooklyn ,Medium,Female,Young,Brown,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69743612,Blair in VA - Gorgeous & Pyrfect Temperament!,Large,Female,Young,White,Great Pyrenees,Working,64,Fair,Large,10.0,16102,503,5484,Working,64,Fair,Large,10.0,16102,503,5484,Mid-Price,Working,64,Fair,Large,10.0,16102,503,5484,Saver
69743616,Ana Banana the goofy goober,Medium,Female,Adult,Gray,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69743631,Fritzi ,Small,Male,Young,Apricot,Pomeranian,Toy,23,Excellent,Small,9.67,13677,670,2693,Toy,23,Excellent,Small,9.67,13677,670,2693,Budget,Toy,23,Excellent,Small,9.67,13677,670,2693,Mid-Price
69743635,Red,Medium,Female,Baby,Red,American English Coonhound,Hound,54,Average,Large,11.5,15161,283,4688,Hound,54,Average,Large,11.5,15161,283,4688,Mid-Price,Hound,54,Average,Large,11.5,15161,283,4688,Saver
69743652,Buck,Medium,Male,Young,Tricolor,Beagle,Hound,73,Low,Small,12.3,16777,288,3425,Hound,73,Low,Small,12.3,16777,288,3425,Mid-Price,Hound,73,Low,Small,12.3,16777,288,3425,Saver
69743662,Frodo,Large,Male,Senior,Black,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69743664,Delta Dawn,Large,Female,Young,Golden,Golden Retriever,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Sporting,4,Brightest,Medium,12.04,18571,958,4819,High-End,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Budget
69743665,Delilah ,Medium,Female,Adult,Black,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69743667,Rose,Medium,Female,Adult,White,Bulldog,Non-Sporting,78,Low,Medium,6.29,11977,2680,2518,Non-Sporting,78,Low,Medium,6.29,11977,2680,2518,Budget,Non-Sporting,78,Low,Medium,6.29,11977,2680,2518,Mid-Price
69743672,Cider,Medium,Male,Baby,Black,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69743721,Morrison,Small,Male,Young,Yellow,Pug,Toy,57,Fair,Medium,11.0,15421,469,3246,Toy,57,Fair,Medium,11.0,15421,469,3246,Mid-Price,Toy,57,Fair,Medium,11.0,15421,469,3246,Saver
69743723,Chai,Medium,Male,Baby,Gray,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69743733,Pico,Small,Male,Young,Yellow,Pug,Toy,57,Fair,Medium,11.0,15421,469,3246,Toy,57,Fair,Medium,11.0,15421,469,3246,Mid-Price,Toy,57,Fair,Medium,11.0,15421,469,3246,Saver
69743734,Dixie,Medium,Female,Baby,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69743742,Molly,Small,Female,Baby,Tricolor,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69743743,Mikey,Small,Male,Baby,Tricolor,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69743745,Roosevelt,Small,Male,Young,White,Poodle,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,High-End,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Budget
69743746,Lucas,Medium,Male,Young,Tricolor,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69743747,Fendi,Medium,Female,Young,White,Beagle,Hound,73,Low,Small,12.3,16777,288,3425,Hound,73,Low,Small,12.3,16777,288,3425,Mid-Price,Hound,73,Low,Small,12.3,16777,288,3425,Saver
69743748,Norman/Jager,Medium,Male,Young,Yellow,Ibizan Hound,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Mid-Price,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Saver
69743775,Cupid,Large,Male,Baby,Tricolor,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69743782,Dave,Small,Male,Young,Yellow,Pug,Toy,57,Fair,Medium,11.0,15421,469,3246,Toy,57,Fair,Medium,11.0,15421,469,3246,Mid-Price,Toy,57,Fair,Medium,11.0,15421,469,3246,Saver
69743784,Penny,Large,Female,Young,Yellow,Ibizan Hound,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Mid-Price,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Saver
69743794,Yordan,Small,Male,Young,Yellow,Pug,Toy,57,Fair,Medium,11.0,15421,469,3246,Toy,57,Fair,Medium,11.0,15421,469,3246,Mid-Price,Toy,57,Fair,Medium,11.0,15421,469,3246,Saver
69743805,Chance ,Large,Male,Baby,Apricot,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69743806,Colt,Medium,Male,Baby,Tricolor,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69743807,Koko,Medium,Female,Baby,Black,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69743810,Liza,Medium,Female,Young,White,Ibizan Hound,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Mid-Price,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Saver
69743819,Mia,Small,Female,Baby,Yellow,Pug,Toy,57,Fair,Medium,11.0,15421,469,3246,Toy,57,Fair,Medium,11.0,15421,469,3246,Mid-Price,Toy,57,Fair,Medium,11.0,15421,469,3246,Saver
69743822,Elly,Medium,Female,Baby,Yellow,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69743824,Aspen (Sampson),Large,Male,Adult,White,Siberian Husky,Working,45,Average,Medium,12.58,19043,650,5035,Working,45,Average,Medium,12.58,19043,650,5035,High-End,Working,45,Average,Medium,12.58,19043,650,5035,Budget
69743825,Kandy,Medium,Female,Baby,White,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69743833,Clipper,Large,Female,Baby,Tricolor,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69743840,Wren,Large,Female,Young,White,Great Pyrenees,Working,64,Fair,Large,10.0,16102,503,5484,Working,64,Fair,Large,10.0,16102,503,5484,Mid-Price,Working,64,Fair,Large,10.0,16102,503,5484,Saver
69743849,Lionel,Small,Male,Young,Yellow,Pug,Toy,57,Fair,Medium,11.0,15421,469,3246,Toy,57,Fair,Medium,11.0,15421,469,3246,Mid-Price,Toy,57,Fair,Medium,11.0,15421,469,3246,Saver
69743851,Clayton,Medium,Male,Baby,White,Ibizan Hound,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Mid-Price,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Saver
69743852,Moke JE*,Medium,Male,Baby,Yellow,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69743856,Jemma,Small,Female,Adult,Tricolor,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69743859,Ralphie,Small,Male,Adult,Tricolor,Standard Schnauzer,Working,18,Excellent,Medium,9.465909090909092,18211,855,5379,Working,18,Excellent,Medium,9.465909090909092,18211,855,5379,High-End,Working,18,Excellent,Medium,9.465909090909092,18211,855,5379,Budget
69743861,Chance ,Large,Male,Baby,Apricot,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69743864,Dolla,Medium,Female,Baby,Tricolor,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69743873,Sydney Sue,Large,Female,Young,Red,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69743882,Malani JE*,Medium,Female,Baby,Yellow,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69743893,Frankfurter,Medium,Male,Young,Apricot,American Staffordshire Terrier,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Mid-Price,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Saver
69743908,Nelson,Medium,Male,Young,Bicolor,Basenji,Hound,79,Low,Medium,13.58,19125,940,3781,Hound,79,Low,Medium,13.58,19125,940,3781,High-End,Hound,79,Low,Medium,13.58,19125,940,3781,Budget
69743920,Truffle ,Large,Female,Baby,White,Ibizan Hound,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Mid-Price,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Saver
69743928,Malani JE*,Medium,Female,Baby,Yellow,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69743932,Yertle,Medium,Female,Baby,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69743948,Johnny Cash,Small,Male,Adult,Brown,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69743958,Paul Rodgers,Small,Male,Young,Tricolor,Pug,Toy,57,Fair,Medium,11.0,15421,469,3246,Toy,57,Fair,Medium,11.0,15421,469,3246,Mid-Price,Toy,57,Fair,Medium,11.0,15421,469,3246,Saver
69743962,54815495,Medium,Female,Baby,Black,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69743965,LILLY,Medium,Female,Baby,Sable,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69743967,Luna,Medium,Female,Baby,Tricolor,Beagle,Hound,73,Low,Small,12.3,16777,288,3425,Hound,73,Low,Small,12.3,16777,288,3425,Mid-Price,Hound,73,Low,Small,12.3,16777,288,3425,Saver
69743969,Lorax,Medium,Female,Baby,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69743978,Cygnet,Small,Female,Young,White,Pug,Toy,57,Fair,Medium,11.0,15421,469,3246,Toy,57,Fair,Medium,11.0,15421,469,3246,Mid-Price,Toy,57,Fair,Medium,11.0,15421,469,3246,Saver
69744008,Orange,Large,Female,Baby,Apricot,Golden Retriever,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Sporting,4,Brightest,Medium,12.04,18571,958,4819,High-End,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Budget
69744009,Tesni,Small,Female,Young,Yellow,Pug,Toy,57,Fair,Medium,11.0,15421,469,3246,Toy,57,Fair,Medium,11.0,15421,469,3246,Mid-Price,Toy,57,Fair,Medium,11.0,15421,469,3246,Saver
69744014,Scrappy,Medium,Male,Young,Apricot,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69744015,Lucinda,Medium,Female,Young,Tricolor,Ibizan Hound,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Mid-Price,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Saver
69744020,Nicholas,Medium,Male,Baby,Yellow,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69744024,Enzo,Extra Large,Male,Adult,Brindle,Mastiff,Working,72,Low,Large,6.5,11224,900,3325,Working,72,Low,Large,6.5,11224,900,3325,Budget,Working,72,Low,Large,6.5,11224,900,3325,Mid-Price
69744025,Dash,Medium,Male,Baby,White,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69744027,SAMPSON-SPECIAL NEEDS *BLIND*,Medium,Male,Baby,Gray,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69744028,Andi,Medium,Female,Young,Black,Whippet,Hound,51,Average,Medium,12.87,18160,915,3584,Hound,51,Average,Medium,12.87,18160,915,3584,High-End,Hound,51,Average,Medium,12.87,18160,915,3584,Budget
69744052,Woody,Large,Male,Adult,Red,Australian Cattle Dog,Herding,10,Brightest,Medium,11.67,17607,530,4671,Herding,10,Brightest,Medium,11.67,17607,530,4671,Mid-Price,Herding,10,Brightest,Medium,11.67,17607,530,4671,Saver
69744053,Pear,Large,Female,Baby,Apricot,Golden Retriever,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Sporting,4,Brightest,Medium,12.04,18571,958,4819,High-End,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Budget
69744054,0472 Banks,Medium,Male,Adult,Tricolor,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69744121,Jax,Medium,Male,Young,Red,English Foxhound,Hound,46,Average,Large,10.793529411764707,15161,655,4688,Hound,46,Average,Large,10.793529411764707,15161,655,4688,Mid-Price,Hound,46,Average,Large,10.793529411764707,15161,655,4688,Saver
69744124,LuLu,Small,Female,Adult,Brown,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69744133,Lucy AG,Medium,Female,Baby,White,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69744135,Irene,Small,Female,Adult,Yellow,Pug,Toy,57,Fair,Medium,11.0,15421,469,3246,Toy,57,Fair,Medium,11.0,15421,469,3246,Mid-Price,Toy,57,Fair,Medium,11.0,15421,469,3246,Saver
69744158,Stan,Medium,Male,Baby,Yellow,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69744173,Selene,Small,Female,Young,Yellow,Pug,Toy,57,Fair,Medium,11.0,15421,469,3246,Toy,57,Fair,Medium,11.0,15421,469,3246,Mid-Price,Toy,57,Fair,Medium,11.0,15421,469,3246,Saver
69744185,Ruby,Medium,Female,Baby,Black,Great Pyrenees,Working,64,Fair,Large,10.0,16102,503,5484,Working,64,Fair,Large,10.0,16102,503,5484,Mid-Price,Working,64,Fair,Large,10.0,16102,503,5484,Saver
69744188,Oatchi,Medium,Female,Young,Harlequin,Cavalier King Charles Spaniel,Toy,44,Average,Small,11.29,16169,1017,3144,Toy,44,Average,Small,11.29,16169,1017,3144,Mid-Price,Toy,44,Average,Small,11.29,16169,1017,3144,Saver
69744200,Bernice,Large,Female,Baby,Tricolor,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69744208,Candy,Medium,Female,Young,Black,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69744210,Rocky,Medium,Male,Senior,White,American Staffordshire Terrier,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Mid-Price,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Saver
69744224,Laurel,Medium,Female,Senior,Black,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69744278,Otis,Small,Male,Adult,Yellow,Pug,Toy,57,Fair,Medium,11.0,15421,469,3246,Toy,57,Fair,Medium,11.0,15421,469,3246,Mid-Price,Toy,57,Fair,Medium,11.0,15421,469,3246,Saver
69744283,Kobe,Medium,Male,Adult,Gray,American Staffordshire Terrier,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Mid-Price,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Saver
69744287,Kellah,Medium,Female,Young,Brown,Australian Cattle Dog,Herding,10,Brightest,Medium,11.67,17607,530,4671,Herding,10,Brightest,Medium,11.67,17607,530,4671,Mid-Price,Herding,10,Brightest,Medium,11.67,17607,530,4671,Saver
69744295,Brie,Large,Female,Baby,White,Great Pyrenees,Working,64,Fair,Large,10.0,16102,503,5484,Working,64,Fair,Large,10.0,16102,503,5484,Mid-Price,Working,64,Fair,Large,10.0,16102,503,5484,Saver
69744301,Hollie,Small,Female,Senior,Apricot,Shih Tzu,Toy,70,Low,Small,13.2,18264,583,3675,Toy,70,Low,Small,13.2,18264,583,3675,High-End,Toy,70,Low,Small,13.2,18264,583,3675,Budget
69744302,Samara,Large,Female,Young,White,Great Pyrenees,Working,64,Fair,Large,10.0,16102,503,5484,Working,64,Fair,Large,10.0,16102,503,5484,Mid-Price,Working,64,Fair,Large,10.0,16102,503,5484,Saver
69744304,Finn in CO,Small,Male,Adult,White,Boston Terrier,Non-Sporting,54,Average,Medium,10.92,15352,690,3041,Non-Sporting,54,Average,Medium,10.92,15352,690,3041,Mid-Price,Non-Sporting,54,Average,Medium,10.92,15352,690,3041,Saver
69744310,RIVER,Large,Male,Adult,Black,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69744311,Juniper,Small,Female,Adult,Yellow,Pug,Toy,57,Fair,Medium,11.0,15421,469,3246,Toy,57,Fair,Medium,11.0,15421,469,3246,Mid-Price,Toy,57,Fair,Medium,11.0,15421,469,3246,Saver
69744312,June,Large,Female,Young,Black,Rottweiler,Working,9,Brightest,Large,9.11,16395,1118,5549,Working,9,Brightest,Large,9.11,16395,1118,5549,Mid-Price,Working,9,Brightest,Large,9.11,16395,1118,5549,Saver
69744314,Babette,Large,Female,Baby,White,Great Pyrenees,Working,64,Fair,Large,10.0,16102,503,5484,Working,64,Fair,Large,10.0,16102,503,5484,Mid-Price,Working,64,Fair,Large,10.0,16102,503,5484,Saver
69744316,Bear Bear Aussie Pyrenees,Large,Male,Young,Apricot,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69744320,June (TX),Large,Female,Young,Black,Rottweiler,Working,9,Brightest,Large,9.11,16395,1118,5549,Working,9,Brightest,Large,9.11,16395,1118,5549,Mid-Price,Working,9,Brightest,Large,9.11,16395,1118,5549,Saver
69744325,Minnie,Small,Female,Young,Yellow,Pug,Toy,57,Fair,Medium,11.0,15421,469,3246,Toy,57,Fair,Medium,11.0,15421,469,3246,Mid-Price,Toy,57,Fair,Medium,11.0,15421,469,3246,Saver
69744327,Drake,Medium,Male,Baby,Brown,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69744330,Oatchi ,Medium,Female,Young,Harlequin,Cavalier King Charles Spaniel,Toy,44,Average,Small,11.29,16169,1017,3144,Toy,44,Average,Small,11.29,16169,1017,3144,Mid-Price,Toy,44,Average,Small,11.29,16169,1017,3144,Saver
