id,name,type,size,gender,age,colors_primary,colors_secondary,breeds
69800793,Caroline,Dog,Small,Female,Baby,null,null,Pit Bull Terrier
69800796,Mrs. Eleanor Regina Longcourt,Dog,Medium,Female,Young,null,null,Labrador Retriever
69800794,Fancy,Dog,Medium,Female,Baby,null,null,Labrador Retriever
69800789,Hopper,Dog,Medium,Male,Adult,null,null,English Bulldog
69800788,Perry,Dog,Medium,Female,Baby,null,null,Shepherd
69800787,Rayna,Dog,Medium,Female,Adult,null,null,Mixed Breed
69800785,Naomi,Dog,Medium,Female,Adult,null,null,Mixed Breed
69800773,Freedom,Dog,Medium,Male,Baby,null,null,Poodle
69800778,Amos,Dog,Small,Male,Baby,null,null,Wirehaired Terrier
69800776,Angie,Dog,Small,Female,Young,null,null,Wirehaired Terrier
69800772,Liberty,Dog,Medium,Female,Baby,null,null,Poodle
69800767,Justice,Dog,Medium,Male,Baby,null,null,Poodle
69800764,Amber,Dog,Small,Female,Adult,null,null,Boston Terrier
69800756,Abigail,Dog,Medium,Female,Adult,null,null,Boston Terrier
69800762,Tammy,Dog,Small,Female,Adult,null,null,Jack Russell Terrier
69800763,Aspen,Dog,Medium,Female,Adult,null,null,Terrier
69800755,Bernie,Dog,Medium,Male,Adult,null,null,Boston Terrier
69800761,Benny,Dog,Small,Male,Adult,null,null,Boston Terrier
69800748,Chop,Dog,Medium,Male,Young,null,null,Terrier
69800750,Astro,Dog,Medium,Male,Adult,null,null,Labrador Retriever
69800747,Jonah,Dog,Medium,Male,Adult,null,null,American Bulldog
69800739,Robin,Dog,Medium,Female,Adult,null,null,Hound
69800740,Reef,Dog,Large,Male,Adult,null,null,Hound
69800738,Biscuit,Dog,Medium,Male,Young,null,null,Collie
69800725,Yolanda,Dog,Small,Female,Baby,null,null,German Shepherd Dog
69800724,Red,Dog,Large,Male,Adult,null,null,Cane Corso
69800723,Samurai,Dog,Large,Male,Adult,null,null,Black Mouth Cur
69800720,Buddy,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69800719,Yung Gravy,Dog,Small,Male,Adult,null,null,Shih Tzu
69800706,Huey,Dog,Large,Male,Young,null,null,Shepherd
69800708,Weston,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69800712,Toby,Dog,Medium,Male,Young,null,null,French Bulldog
69800678,Marnie,Dog,Medium,Female,Young,null,null,Mixed Breed
69800669,Odie,Dog,Small,Male,Baby,null,null,Yorkshire Terrier
69800670,Izzy Baby,Dog,Large,Female,Adult,null,null,Pit Bull Terrier
69800659,Giblet,Dog,Medium,Male,Young,null,null,Boxer
69800657,Calley,Dog,Medium,Female,Young,null,null,Pit Bull Terrier
69800644,Hunter_3,Dog,Medium,Female,Baby,Red / Chestnut / Orange,null,Pit Bull Terrier
69800645,Hunter_2,Dog,Medium,Male,Baby,Red / Chestnut / Orange,null,Pit Bull Terrier
69800641,Parsley,Dog,Medium,Female,Adult,null,null,Basset Hound
69800632,Eti,Dog,Small,Female,Baby,null,null,Chihuahua
69800629,Eyrin,Dog,Medium,Female,Baby,Tricolor (Brown/ Black/ & White),null,Chihuahua
69800626,Phoebe ,Dog,Medium,Female,Baby,Bicolor,null,Hound
69800622,Taysha,Dog,Medium,Female,Baby,Brown / Chocolate,null,Belgian Shepherd / Malinois
69800620,Niko,Dog,Large,Male,Senior,Brown / Chocolate,White / Cream,Mixed Breed
69800619,Easton,Dog,Small,Male,Baby,null,null,Chihuahua
69800618,Fernie,Dog,Medium,Male,Baby,Apricot / Beige,null,Whippet
69800617,Remy,Dog,Medium,Female,Adult,Black,Brown / Chocolate,Pit Bull Terrier
69800616,Knight Ryder/ out of the shelter!,Dog,Medium,Male,Young,Tricolor (Brown/ Black/ & White),null,Black Labrador Retriever
69800615,Empire ,Dog,Small,Male,Baby,Tricolor (Brown/ Black/ & White),null,Fox Terrier
69800614,Rocky ,Dog,Small,Male,Young,null,null,Chihuahua
69800612,Coral,Dog,Small,Female,Young,null,null,Chihuahua
69800611,Harley,Dog,Small,Male,Young,null,null,Terrier
69800606,Cuddles and Sassy,Dog,Small,Female,Young,White / Cream,null,Shih Tzu
69800607,Hazel,Dog,Small,Female,Adult,null,null,Poodle
69800605,Lulu,Dog,Large,Female,Adult,null,null,Cattle Dog
69800603,Licorice,Dog,Small,Male,Young,null,null,Scottish Terrier
69800604,Praline,Dog,Small,Female,Adult,null,null,Poodle
69800601,Papito,Dog,Small,Male,Young,Apricot / Beige,null,Chihuahua
69800595,Hans Van Ripper,Dog,Medium,Male,Baby,Black,White / Cream,Border Collie
69800572,Penelope,Dog,Small,Female,Adult,Red / Chestnut / Orange,null,Miniature Pinscher
69800588,Hannah,Dog,Medium,Female,Adult,null,null,Jack Russell Terrier
69800589,Scarlet,Dog,Small,Female,Adult,null,null,Chihuahua
69800574,Jack ,Dog,Small,Male,Baby,null,null,Shepherd
69800557,Commet A415219 FosterHomeHousebrokenCrateTrainedKnowsTricks,Dog,Medium,Male,Young,null,null,Pit Bull Terrier
69800556,Franklin,Dog,Small,Male,Adult,null,null,Dachshund
69800555,Pandora,Dog,Medium,Female,Adult,null,null,Flat-Coated Retriever
69800550,Buster,Dog,Large,Male,Young,Black,Yellow / Tan / Blond / Fawn,Husky
69800549,Maisie,Dog,Small,Female,Baby,null,null,Dachshund
69800548,Otis,Dog,Medium,Male,Baby,null,null,Husky
69800547,Oakley,Dog,Medium,Male,Baby,null,null,Husky
69800546,Walker,Dog,Large,Male,Baby,null,null,Treeing Walker Coonhound
69800545,Peanut,Dog,Small,Male,Baby,Yellow / Tan / Blond / Fawn,White / Cream,Jack Russell Terrier
69800544,Georgia,Dog,Medium,Female,Baby,null,null,Husky
69800541,Abigail,Dog,Medium,Female,Baby,null,null,Pit Bull Terrier
69800543,Lucky,Dog,Medium,Female,Baby,null,null,Pit Bull Terrier
69800542,Cora,Dog,Medium,Female,Baby,null,null,Labrador Retriever
69800540,Kate,Dog,Medium,Female,Baby,null,null,Labrador Retriever
69800539,Pru,Dog,Medium,Female,Baby,null,null,Pit Bull Terrier
69800537,Sweet Pea,Dog,Small,Female,Baby,null,null,Dachshund
69800536,Boots,Dog,Medium,Female,Baby,null,null,Husky
69800527,Charlie,Dog,Medium,Male,Young,Brindle,null,Standard Poodle
69800497,Bo,Dog,Medium,Male,Baby,null,null,Husky
69800496,Sheep,Dog,Large,Female,Senior,Red / Chestnut / Orange,null,Golden Retriever
69800495,PaPa,Dog,Small,Male,Adult,null,null,Chihuahua
69800494,Dallas,Dog,Medium,Male,Baby,null,null,Husky
69800488,Lelu,Dog,Small,Male,Adult,null,null,Chihuahua
69800487,Katie,Dog,Small,Female,Young,Black,Golden,Corgi
69800484,Ruger,Dog,Medium,Male,Young,Tricolor (Brown/ Black/ & White),null,Beagle
69800483,Loki Orem Handsome Boy,Dog,Medium,Male,Adult,White / Cream,Brown / Chocolate,Husky
69800481,Pancake Smith,Dog,Medium,Female,Adult,null,null,Pit Bull Terrier
69800464,Maybelle,Dog,Small,Female,Baby,null,null,Dachshund
69800463,Gage,Dog,Medium,Male,Young,Black,White / Cream,Pit Bull Terrier
69800461,Copper,Dog,Small,Male,Baby,null,null,Dachshund
69800457,Waylon,Dog,Small,Male,Baby,null,null,Dachshund
69800456,HARPER,Dog,Small,Male,Young,null,null,Siberian Husky
69800455,HARVEY,Dog,Small,Male,Young,null,null,Siberian Husky
69800435,Coffee,Dog,Small,Female,Adult,Apricot / Beige,White / Cream,Beagle
69800430,Blackjack,Dog,Large,Male,Young,Black,null,German Shepherd Dog
69800427,Lacee,Dog,Medium,Female,Young,Yellow / Tan / Blond / Fawn,White / Cream,Shepherd
69800426,Belle,Dog,Small,Female,Baby,Brindle,null,Dutch Shepherd
69800424,Big Man TAF,Dog,Small,Male,Senior,Yellow / Tan / Blond / Fawn,White / Cream,Lhasa Apso
69800425,Spongebob TAF,Dog,Small,Male,Senior,White / Cream,null,Poodle
69800416,Hydra,Dog,Medium,Female,Baby,null,null,Belgian Shepherd / Malinois
69800413,Gumdrop,Dog,Small,Male,Young,Black,White / Cream,Rat Terrier
69800407,Gumdrop,Dog,Small,Male,Young,Black,White / Cream,Rat Terrier
69800406,Quill,Dog,Large,Female,Adult,null,null,Dalmatian
69800394,Buck,Dog,Small,Male,Young,null,null,Mixed Breed
69800395,Jedi,Dog,Medium,Male,Young,null,null,Mixed Breed
69800396,B Litter,Dog,Medium,Male,Young,null,null,Pit Bull Terrier
69800388,Brera,Dog,Medium,Female,Adult,null,null,Cattle Dog
69800389,Giliel,Dog,Medium,Female,Young,null,null,Australian Cattle Dog / Blue Heeler
69800390,Darsena,Dog,Medium,Female,Baby,null,null,Cattle Dog
69800387,Ithil,Dog,Medium,Female,Young,null,null,Australian Cattle Dog / Blue Heeler
69800386,Gumdrop,Dog,Small,Male,Young,Black,White / Cream,Rat Terrier
69800384,Polo,Dog,Medium,Male,Young,Tricolor (Brown/ Black/ & White),null,Hound
69800380,Ralphie,Dog,Medium,Male,Baby,null,null,Labrador Retriever
69800372,James,Dog,Small,Male,Adult,Tricolor (Brown/ Black/ & White),null,Feist
69800363,Tillie,Dog,Small,Female,Young,Bicolor,Apricot / Beige,Terrier
69800361,Tillie,Dog,Small,Female,Young,Bicolor,Apricot / Beige,Terrier
69800360,Tillie,Dog,Small,Female,Young,Bicolor,Apricot / Beige,Terrier
69800350,Loki Orem Handsome Boy,Dog,Medium,Male,Adult,White / Cream,Brown / Chocolate,Husky
69800351,Vegas,Dog,Medium,Female,Young,null,null,Husky
69800333,Pancake Smith,Dog,Medium,Female,Adult,null,null,Pit Bull Terrier
69800327,Mary Kate,Dog,Medium,Female,Baby,Yellow / Tan / Blond / Fawn,null,Labrador Retriever
69800312,Ashley,Dog,Medium,Female,Baby,Yellow / Tan / Blond / Fawn,null,Labrador Retriever
69800305,chomper ,Dog,Medium,Male,Young,Brindle,null,Shepherd
69800297,Chester,Dog,Small,Male,Young,null,null,Shih Tzu
69800293,Sage,Dog,Large,Female,Young,Bicolor,null,German Shepherd Dog
69800292,Silly Goose Goose,Dog,Medium,Male,Adult,Brown / Chocolate,Black,Black Mouth Cur
69800291,Boomerang,Dog,Small,Male,Young,Black,White / Cream,Spaniel
69793401,Sonny,Dog,Medium,Male,Adult,White / Cream,Brown / Chocolate,Terrier
69800286,Boomerang,Dog,Small,Male,Young,Black,White / Cream,Spaniel
69800282,Boomerang,Dog,Small,Male,Young,Black,White / Cream,Spaniel
69800279,Auryn,Dog,Small,Male,Young,White / Cream,Yellow / Tan / Blond / Fawn,Spaniel
69800278,Grace,Dog,Large,Female,Young,Brindle,null,Mastiff
69800268,Echo,Dog,Large,Male,Baby,Black,Brown / Chocolate,German Shepherd Dog
69800271,Callie,Dog,Medium,Female,Young,Red / Chestnut / Orange,null,Catahoula Leopard Dog
69800272,Luca,Dog,Medium,Male,Young,Black,White / Cream,Shepherd
69800270,Mica,Dog,Medium,Male,Young,null,White / Cream,Pit Bull Terrier
69800269,Oma TAF,Dog,Medium,Female,Baby,Brown / Chocolate,White / Cream,Pit Bull Terrier
69800261,Jason Bourne Sweet As Pie,Dog,Medium,Male,Adult,Black,Brown / Chocolate,Doberman Pinscher
69800255,June,Dog,Medium,Female,Young,null,null,Belgian Shepherd / Malinois
69800254,Johnny,Dog,Medium,Male,Young,null,null,German Shepherd Dog
69800249,Icarus,Dog,Small,Male,Adult,White / Cream,Black,Chihuahua
69800245,Tucker A 23144,Dog,Small,Male,Adult,Yellow / Tan / Blond / Fawn,null,Cockapoo
69800183,Canyon Lake,Dog,Large,Female,Baby,White / Cream,Black,Labrador Retriever
69800180,Birdie,Dog,Small,Female,Young,Gray / Blue / Silver,Apricot / Beige,Wirehaired Terrier
69800177,Canyon Lake,Dog,Large,Female,Baby,White / Cream,Black,Labrador Retriever
69800176,Birdie,Dog,Small,Female,Young,Gray / Blue / Silver,Apricot / Beige,Wirehaired Terrier
69800175,Canyon Lake,Dog,Large,Female,Baby,White / Cream,Black,Labrador Retriever
69800174,Canyon Lake,Dog,Large,Female,Baby,White / Cream,Black,Labrador Retriever
69800173,Birdie,Dog,Small,Female,Young,Gray / Blue / Silver,Apricot / Beige,Wirehaired Terrier
69800172,Canyon Lake,Dog,Large,Female,Baby,White / Cream,Black,Labrador Retriever
69800171,Canyon Lake,Dog,Large,Female,Baby,White / Cream,Black,Labrador Retriever
69800167,Maribella,Dog,Small,Female,Adult,null,null,Chihuahua
69800168,Oakley,Dog,Small,Male,Adult,null,null,Terrier
69800166,SANTA&#39;S LITTLE PIXIE,Dog,Small,Female,Adult,null,null,Chihuahua
69800165,PUPPY SNICKERDOODLES,Dog,Medium,Male,Baby,null,null,Terrier
69800162,Penelope #10,Dog,Medium,Female,Young,null,null,Black Labrador Retriever
69800151,Roo,Dog,Large,Female,Baby,null,null,Labrador Retriever
69800160,River,Dog,Small,Male,Baby,null,null,Boston Terrier
69800150,Roxy,Dog,Large,Female,Adult,null,null,Golden Retriever
69800152,Rihanna,Dog,Small,Female,Baby,null,null,Cocker Spaniel
69800153,Renee,Dog,Small,Female,Senior,null,null,Pomeranian
69800154,Rainey,Dog,Medium,Female,Adult,null,null,Cardigan Welsh Corgi
69800155,Rover,Dog,Small,Male,Baby,null,null,Cocker Spaniel
69800156,Rizzo,Dog,Small,Female,Adult,null,null,Dachshund
69800157,Rocco,Dog,Small,Male,Adult,null,null,Australian Shepherd
69800158,Ruby,Dog,Small,Female,Adult,null,null,Cavalier King Charles Spaniel
69800159,Rory,Dog,Small,Female,Adult,null,null,Pomeranian
69800161,Reagan,Dog,Small,Female,Adult,null,null,Cavalier King Charles Spaniel
69800138,Jolly,Dog,Medium,Female,Adult,White / Cream,null,Canaan Dog
69800136,PoPo,Dog,Medium,Male,Adult,Gray / Blue / Silver,Black,Australian Cattle Dog / Blue Heeler
69800135,Sophie Ann,Dog,Medium,Female,Young,White / Cream,Yellow / Tan / Blond / Fawn,Collie
69800133,Callie ,Dog,Medium,Female,Adult,Black,White / Cream,Pointer
69800131,Lola,Dog,Small,Female,Adult,null,null,Dachshund
69800126,Juice,Dog,Medium,Male,Baby,Brindle,null,Terrier
69800119,Monty,Dog,Small,Male,Baby,Yellow / Tan / Blond / Fawn,Apricot / Beige,Shepherd
69800117,Fenrys,Dog,Small,Male,Baby,null,null,Terrier
69800116,MICKEY,Dog,Medium,Female,Young,null,null,American Staffordshire Terrier
69800111,COCO,Dog,Small,Female,Adult,null,null,Maltese
69800101,ATLAS,Dog,Large,Male,Adult,null,null,German Shepherd Dog
69800080,BO,Dog,Small,Male,Adult,null,null,Black and Tan Coonhound
69800093,A107367,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69800074,A108995,Dog,Large,Male,Adult,null,null,Pit Bull Terrier
69800049,A107789,Dog,Medium,Female,Adult,null,null,Labrador Retriever
69800059,A108940,Dog,Small,Female,Adult,null,null,Australian Cattle Dog / Blue Heeler
69800066,MATTY,Dog,Large,Male,Adult,null,null,Pit Bull Terrier
69800057,DINO,Dog,Medium,Male,Adult,null,null,Labrador Retriever
69800054,A107522,Dog,Large,Male,Adult,null,null,Pit Bull Terrier
69800071,A107950,Dog,Large,Male,Adult,null,null,Labrador Retriever
69800073,SHREK,Dog,Large,Male,Adult,null,null,Labrador Retriever
69800058,A108734,Dog,Medium,Male,Adult,null,null,Labrador Retriever
69800070,JIFFY,Dog,Small,Male,Adult,null,null,Pit Bull Terrier
69800060,A107080,Dog,Large,Female,Adult,null,null,Pit Bull Terrier
69800091,A108591,Dog,Medium,Male,Adult,null,null,Labrador Retriever
69800088,HALO,Dog,Medium,Female,Adult,null,null,Pit Bull Terrier
69800064,A108840,Dog,Large,Male,Adult,null,null,Black Mouth Cur
69800086,A108962,Dog,Large,Female,Adult,null,null,Pit Bull Terrier
69800082,A108898,Dog,Medium,Female,Adult,null,null,Labrador Retriever
69800047,A108762,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69800087,A109174,Dog,Large,Male,Adult,null,null,Labrador Retriever
69800085,A108916,Dog,Large,Male,Adult,null,null,Pit Bull Terrier
69800053,A107394,Dog,Medium,Female,Adult,null,null,Labrador Retriever
69800079,COCO,Dog,Medium,Female,Young,null,null,Pit Bull Terrier
69800089,MEDINA,Dog,Medium,Female,Adult,null,null,Boxer
69800069,APOLLO,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69800052,A107287,Dog,Large,Male,Adult,null,null,Pit Bull Terrier
69800065,A107905,Dog,Medium,Female,Adult,null,null,Pit Bull Terrier
69800089,MEDINA,Dog,Medium,Female,Adult,null,null,Boxer
69800062,A106970,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69800037,Heather ,Dog,Small,Female,Adult,Apricot / Beige,Yellow / Tan / Blond / Fawn,Shih poo
69800035,Gus,Dog,Large,Male,Adult,Yellow / Tan / Blond / Fawn,null,Labrador Retriever
69800033,Bitzi,Dog,Small,Female,Young,null,null,Terrier
69800032,Kahlua,Dog,Medium,Female,Baby,Black,Brown / Chocolate,Australian Cattle Dog / Blue Heeler
69800029,Graham Cracker (S'mores pups),Dog,Medium,Female,Baby,Brindle,null,Feist
69800025,Honey,Dog,Medium,Female,Young,Black,White / Cream,Black Labrador Retriever
69800022,Teddy-pending adoption,Dog,Medium,Male,Baby,null,null,Mixed Breed
69800016,Honey Lillie,Dog,Small,Female,Young,Gray / Blue / Silver,null,French Bulldog
69800006,Quinn,Dog,Small,Female,Adult,null,null,Chihuahua
69800004,Pixie,Dog,Medium,Female,Baby,White / Cream,Brown / Chocolate,Cocker Spaniel
69800003,Harper,Dog,Large,Female,Young,Black,null,Great Dane
69794389,Lucky (Foster to Adopt available),Dog,Large,Female,Baby,Black,White / Cream,Husky
69800001,Muffin,Dog,Small,Male,Adult,null,null,Chihuahua
69800000,Poppy,Dog,Medium,Female,Baby,Black,White / Cream,Cocker Spaniel
69799999,Polly,Dog,Medium,Female,Young,Black,null,Labrador Retriever
69799997,Frosty,Dog,Medium,Male,Young,White / Cream,Apricot / Beige,Labrador Retriever
69799996,Frosty,Dog,Medium,Male,Young,White / Cream,Apricot / Beige,Labrador Retriever
69788837,Maggie,Dog,Medium,Female,Adult,null,null,Cocker Spaniel
69799992,Antonio,Dog,Small,Male,Young,White / Cream,null,Miniature Poodle
69799989,Snow Streak Stewie,Dog,Large,Male,Baby,null,null,Hound
69799986,Woody,Dog,Medium,Male,Young,Black,Yellow / Tan / Blond / Fawn,Hound
69799985,Sabra,Dog,Medium,Female,Adult,null,White / Cream,Pit Bull Terrier
69799984,Buzz,Dog,Medium,Male,Young,Black,null,Hound
69799982,Dolly,Dog,Small,Female,Young,Red / Chestnut / Orange,null,Standard Poodle
69799976,Leyla,Dog,Small,Female,Adult,null,null,Pug
69799970,Vixen,Dog,Large,Male,Baby,Apricot / Beige,Yellow / Tan / Blond / Fawn,Labrador Retriever
69799968,Winkie,Dog,Small,Male,Adult,null,null,Silky Terrier
69799942,Lad,Dog,Small,Male,Adult,White / Cream,null,Maltese
69799933,Blitzen,Dog,Large,Male,Baby,Apricot / Beige,Yellow / Tan / Blond / Fawn,Labrador Retriever
69799883,Daisy,Dog,Large,Female,Adult,Yellow / Tan / Blond / Fawn,null,Labrador Retriever
69799877,Daisy May,Dog,Large,Female,Young,null,null,Boxer
69799871,Mooshoe Olsen,Dog,Medium,Male,Adult,Black,White / Cream,Pit Bull Terrier
69799816,54839264,Dog,Large,Female,Adult,null,null,Australian Shepherd
69799797,Mateo Theo,Dog,Large,Male,Adult,Gray / Blue / Silver,White / Cream,American Staffordshire Terrier
69799781,Edwin,Dog,Small,Male,Adult,Tricolor (Brown/ Black/ & White),null,Yorkshire Terrier
69799780,Harvey,Dog,Large,Male,Adult,Yellow / Tan / Blond / Fawn,Black,Shepherd
69799771,Waylon,Dog,Medium,Male,Baby,Yellow / Tan / Blond / Fawn,null,Mixed Breed
69799772,Sparrow,Dog,Medium,Male,Baby,Yellow / Tan / Blond / Fawn,White / Cream,Mixed Breed
69799773,Socks,Dog,Medium,Male,Baby,Black,Yellow / Tan / Blond / Fawn,Mixed Breed
69799769,Pookie,Dog,Medium,Male,Baby,Black,Yellow / Tan / Blond / Fawn,Mixed Breed
69799770,Nugget,Dog,Medium,Male,Baby,Gray / Blue / Silver,null,Mixed Breed
69799768,Tank,Dog,Medium,Male,Baby,Black,Yellow / Tan / Blond / Fawn,Mixed Breed
69799767,Hoagie,Dog,Small,Male,Adult,White / Cream,null,Chihuahua
69799761,Bertha,Dog,Small,Female,Adult,Yellow / Tan / Blond / Fawn,null,Chihuahua
69799746,ALVIN,Dog,Small,Male,Young,null,null,Pit Bull Terrier
69799747,RAY,Dog,Small,Male,Young,null,null,Pit Bull Terrier
69799750,ZOEY,Dog,Medium,Female,Adult,null,null,Mixed Breed
69799752,KAMINA,Dog,Large,Male,Young,null,null,Mixed Breed
69799739,D.W,Dog,Small,Male,Adult,null,null,Pit Bull Terrier
69799742,MALCOLM,Dog,Large,Male,Young,null,null,Labrador Retriever
69799741,SNOW,Dog,Large,Male,Adult,null,null,German Shepherd Dog
69799744,LUCKY,Dog,Medium,Male,Young,null,null,Mixed Breed
69799727,EVERLY,Dog,Large,Female,Adult,null,null,American Bulldog
69799724,Pepper,Dog,Large,Female,Adult,Black,White / Cream,Labrador Retriever
69799723,Iggy,Dog,Medium,Male,Young,Black,null,Border Collie
69799721,Elwood,Dog,Extra Large,Male,Young,null,null,Rottweiler
69799716,MInk,Dog,Medium,Female,Baby,Bicolor,null,Australian Shepherd
69799715,Mateo Theo,Dog,Large,Male,Adult,Gray / Blue / Silver,White / Cream,American Staffordshire Terrier
69799698,Brownie,Dog,Medium,Female,Baby,Brown / Chocolate,Red / Chestnut / Orange,Pit Bull Terrier
69799697,Regis,Dog,Medium,Male,Young,Brown / Chocolate,White / Cream,Australian Kelpie
69799694,Fred,Dog,Small,Male,Young,Tricolor (Brown/ Black/ & White),null,Beagle
69799689,Rex,Dog,Large,Male,Young,Yellow / Tan / Blond / Fawn,null,German Shepherd Dog
69799676,Delta,Dog,Medium,Female,Young,null,null,Shar-Pei
69799673,Sasha,Dog,Small,Female,Baby,Brown / Chocolate,White / Cream,Pomsky
69799664,Twinkie,Dog,Medium,Female,Baby,Brown / Chocolate,White / Cream,Terrier
69799665,Mina,Dog,Medium,Female,Young,Black,White / Cream,Mixed Breed
69799662,George/ Graham and Greta (TX),Dog,Large,Male,Baby,Yellow / Tan / Blond / Fawn,Bicolor,Anatolian Shepherd
69799661,SUGAR,Dog,Medium,Male,Young,Apricot / Beige,White / Cream,Wirehaired Terrier
69799660,Lola,Dog,Medium,Female,Adult,null,null,Terrier
69799659,Mandu,Dog,Small,Male,Baby,White / Cream,null,Pomsky
69799657,Big Papa,Dog,Large,Male,Adult,Black,White / Cream,Labrador Retriever
69799655,Percy,Dog,Large,Male,Adult,Black,White / Cream,Shepherd
69799651,Winnie,Dog,Medium,Female,Adult,Apricot / Beige,null,Labrador Retriever
69799648,Oakley ,Dog,Medium,Male,Baby,Yellow / Tan / Blond / Fawn,null,Pit Bull Terrier
69799649,polly,Dog,Medium,Female,Young,White / Cream,null,West Highland White Terrier / Westie
69799650,Viper,Dog,Medium,Male,Young,Black,Brown / Chocolate,Pit Bull Terrier
69799644,Scout,Dog,Medium,Male,Adult,null,null,Hound
69799640,Sadie,Dog,Large,Female,Adult,null,null,Mastiff
69799634,Sky,Dog,Medium,Female,Adult,White / Cream,null,Dogo Argentino
69799628,Mistle Toes (Christmas Elves),Dog,Large,Female,Baby,null,null,Labrador Retriever
69799629,O Holy Bites (Christmas Elves),Dog,Large,Female,Baby,null,null,Labrador Retriever
